id_da rua,Id_ponto,metragem,logradouro,numero,numero original,Data inicial,Data_final,fonte,autor_da_alimentação,Data
172,171-840,"840,4",Rua Brigadeiro Galvão,168,168,20/04/1908,13/08/1929,"Livros de Emplacamento L2, p.2 a 6; L2, p.22; L2, p.42; L2, p.52; L15, p.160; L20, p.394 a398",Cintia,25/06/2019
172,171-840,"840,4",Rua Brigadeiro Galvão,138,138,19/04/1908,19/04/1908,"Livros de Emplacamento L2, p.2 a 6; L2, p.22; L2, p.42; L2, p.52; L15, p.160; L20, p.394 a398",Cintia,25/06/2019
172,171-1046,"1046,6",Rua Brigadeiro Galvão,1046,1046,03/01/1936,,"Livros de Emplacamento L2, p.2 a 6; L2, p.22; L2, p.42; L2, p.52; L15, p.160; L20, p.394 a398",Cintia,25/06/2019
172,171-1046,"1046,6",Rua Brigadeiro Galvão,234,234,14/08/1929,29/02/1936,"Livros de Emplacamento L2, p.2 a 6; L2, p.22; L2, p.42; L2, p.52; L15, p.160; L20, p.394 a398",Cintia,25/06/2019
172,171-1046,"1046,6",Rua Brigadeiro Galvão,220,220,20/04/1908,13/08/1929,"Livros de Emplacamento L2, p.2 a 6; L2, p.22; L2, p.42; L2, p.52; L15, p.160; L20, p.394 a398",Cintia,25/06/2019
172,171-1046,"1046,6",Rua Brigadeiro Galvão,192,192,19/04/1908,19/04/1908,"Livros de Emplacamento L2, p.2 a 6; L2, p.22; L2, p.42; L2, p.52; L15, p.160; L20, p.394 a398",Cintia,25/06/2019
197,197-279,"278,4",Rua Correa dos Santos,279,279,23/03/1937,,"Livros de Emplacamento L2, p.74; L3, p.14; L17, p.80; L21, p.383",Cintia,25/06/2019
197,197-279,"278,4",Rua Correa dos Santos,63,63,25/09/1930,22/03/1937,"Livros de Emplacamento L2, p.74; L3, p.14; L17, p.80; L21, p.383",Cintia,25/06/2019
197,197-279,"278,4",Rua Correa dos Santos,69,69,02/08/1911,24/09/1930,"Livros de Emplacamento L2, p.74; L3, p.14; L17, p.80; L21, p.383",Cintia,25/06/2019
197,197-279,"278,4",Rua Correa dos Santos,63,63,18/07/1909,02/07/1911,"Livros de Emplacamento L2, p.74; L3, p.14; L17, p.80; L21, p.383",Cintia,25/06/2019
194,194-999,999,Rua dos Italianos,999,999,20/05/1937,,"Livros de Emplacamento L5, p.19; L5, p.27; L22, p.217 a 222",Cintia,25/06/2019
194,194-999,999,Rua dos Italianos,215,215,02/11/1915,19/05/1937,"Livros de Emplacamento L5, p.19; L5, p.27; L22, p.217 a 222",Cintia,25/06/2019
194,194-999,999,Rua dos Italianos,177,177,24/05/1908,02/10/1915,"Livros de Emplacamento L5, p.19; L5, p.27; L22, p.217 a 222",Cintia,25/06/2019
194,194-1201,"1201,8",Rua dos Italianos,1201,1201,20/05/1937,,"Livros de Emplacamento L5, p.19; L5, p.27; L22, p.217 a 222",Cintia,25/06/2019
194,194-1201,"1201,8",Rua dos Italianos,261,261,02/11/1915,19/05/1937,"Livros de Emplacamento L5, p.19; L5, p.27; L22, p.217 a 222",Cintia,25/06/2019
194,194-1201,"1201,8",Rua dos Italianos,221,221,24/05/1908,02/10/1915,"Livros de Emplacamento L5, p.19; L5, p.27; L22, p.217 a 222",Cintia,25/06/2019
202,202-428,"427,8",Rua Guarany,428,428,24/03/1937,,"livros de emplacamento 17-11-1908 - L4, p.73. 26-2-1911 - L4, p.82; 24-3-1937 - L22, p. 84 a 86""",Cintia,25/06/2019
202,202-428,"427,8",Rua Guarany,94,94,02/02/1911,23/03/1937,"livros de emplacamento 17-11-1908 - L4, p.73. 26-2-1911 - L4, p.82; 24-3-1937 - L22, p. 84 a 86""",Cintia,25/06/2019
202,202-428,"427,8",Rua Guarany,90,90,17/11/1908,02/01/1911,"livros de emplacamento 17-11-1908 - L4, p.73. 26-2-1911 - L4, p.82; 24-3-1937 - L22, p. 84 a 86""",Cintia,25/06/2019
202,202-472,"471,7",Rua Guarany,472,472,24/03/1937,,"livros de emplacamento 17-11-1908 - L4, p.73. 26-2-1911 - L4, p.82; 24-3-1937 - L22, p. 84 a 86""",Cintia,25/06/2019
202,202-472,"471,7",Rua Guarany,100,100,02/02/1911,23/03/1937,"livros de emplacamento 17-11-1908 - L4, p.73. 26-2-1911 - L4, p.82; 24-3-1937 - L22, p. 84 a 86""",Cintia,25/06/2019
202,202-484,"484,4",Rua Guarany,484,484,24/03/1937,,"livros de emplacamento 17-11-1908 - L4, p.73. 26-2-1911 - L4, p.82; 24-3-1937 - L22, p. 84 a 86""",Cintia,25/06/2019
202,202-484,"484,4",Rua Guarany,104,104,23/03/1937,23/03/1937,"livros de emplacamento 17-11-1908 - L4, p.73. 26-2-1911 - L4, p.82; 24-3-1937 - L22, p. 84 a 86""",Cintia,25/06/2019
202,202-449,"449,6",Rua Guarany,449,,24/03/1937,,"livros de emplacamento 17-11-1908 - L4, p.73. 26-2-1911 - L4, p.82; 24-3-1937 - L22, p. 84 a 86""",Cintia,25/06/2019
202,202-449,"449,6",Rua Guarany,85,85,17/11/1908,23/03/1937,"livros de emplacamento 17-11-1908 - L4, p.73. 26-2-1911 - L4, p.82; 24-3-1937 - L22, p. 84 a 86""",Cintia,25/06/2019
202,202-473,"473,3",Rua Guarany,473,473,24/03/1937,,"livros de emplacamento 17-11-1908 - L4, p.73. 26-2-1911 - L4, p.82; 24-3-1937 - L22, p. 84 a 86""",Cintia,25/06/2019
202,202-473,"473,3",Rua Guarany,93,93,02/02/1911,23/03/1937,"livros de emplacamento 17-11-1908 - L4, p.73. 26-2-1911 - L4, p.82; 24-3-1937 - L22, p. 84 a 86""",Cintia,25/06/2019
202,202-283,"283,5",Rua Guarany,283,283,24/03/1937,,"livros de emplacamento 17-11-1908 - L4, p.73. 26-2-1911 - L4, p.82; 24-3-1937 - L22, p. 84 a 86""",Cintia,25/06/2019
202,202-283,"283,5",Rua Guarany,51,51,17/11/1908,23/03/1937,"livros de emplacamento 17-11-1908 - L4, p.73. 26-2-1911 - L4, p.82; 24-3-1937 - L22, p. 84 a 86""",Cintia,25/06/2019
205,205-711,"712,2",Rua Prates,711,711,05/11/1937,,"Livros de emplacamento 16-10-1908 - L7, p.96; 9-2-1911 - L7, p.127; 27-1-1915 - L7, p.154; 11-5-1937 - L22, p.158 a 161",Cintia,25/06/2019
205,205-711,"712,2",Rua Prates,145,145,02/09/1911,05/10/1937,"Livros de emplacamento 16-10-1908 - L7, p.96; 9-2-1911 - L7, p.127; 27-1-1915 - L7, p.154; 11-5-1937 - L22, p.158 a 161",Cintia,25/06/2019
205,205-711,"712,2",Rua Prates,51,51,16/10/1908,02/08/1911,"Livros de emplacamento 16-10-1908 - L7, p.96; 9-2-1911 - L7, p.127; 27-1-1915 - L7, p.154; 11-5-1937 - L22, p.158 a 161",Cintia,25/06/2019
205,205-711,"712,2",Rua Prates,47,47,15/10/1908,15/10/1908,"Livros de emplacamento 16-10-1908 - L7, p.96; 9-2-1911 - L7, p.127; 27-1-1915 - L7, p.154; 11-5-1937 - L22, p.158 a 161",Cintia,25/06/2019
205,205-712,"712,9",Rua Prates,712,712,05/11/1937,,"Livros de emplacamento 16-10-1908 - L7, p.96; 9-2-1911 - L7, p.127; 27-1-1915 - L7, p.154; 11-5-1937 - L22, p.158 a 161",Cintia,25/06/2019
205,205-712,"712,9",Rua Prates,70,70,02/09/1911,05/10/1937,"Livros de emplacamento 16-10-1908 - L7, p.96; 9-2-1911 - L7, p.127; 27-1-1915 - L7, p.154; 11-5-1937 - L22, p.158 a 161",Cintia,25/06/2019
205,205-712,"712,9",Rua Prates,36,36,16/10/1908,02/08/1911,"Livros de emplacamento 16-10-1908 - L7, p.96; 9-2-1911 - L7, p.127; 27-1-1915 - L7, p.154; 11-5-1937 - L22, p.158 a 161",Cintia,25/06/2019
522,522-195,"195,7",Rua Silva Pinto,195,195,08/08/1934,,"Livro de Emplacamento, n.19, p.158; n.9, p.10; n.8, p.152",Cintia,25/06/2019
522,522-195,"195,7",Rua Silva Pinto,43,43,05/12/1909,08/07/1934,"Livro de Emplacamento, n.19, p.158; n.9, p.10; n.8, p.152",Cintia,25/06/2019
522,522-195,"195,7",Rua Silva Pinto,35,35,05/11/1909,05/11/1909,"Livro de Emplacamento, n.19, p.158; n.9, p.10; n.8, p.152",Cintia,25/06/2019
690,690-61,"61,2",Rua Barra do Tibagy,61,61,16/03/1937,,"Livro de Emplacamento  L1; 99; L2;p.39 L2; p.44; L2; p.55; L13; p.55,56;  L18; p.7,8; L21; p.386 a 389",Cintia,07/01/2019
690,690-61,"61,2",Rua Barra do Tibagy,7,7,03/09/1928,15/03/1937,"Livro de Emplacamento  L1; 99; L2;p.39 L2; p.44; L2; p.55; L13; p.55,56;  L18; p.7,8; L21; p.386 a 389",Cintia,07/01/2019
690,690-61,"61,2",Rua Barra do Tibagy,76,76,29/09/1916,03/08/1928,"Livro de Emplacamento  L1; 99; L2;p.39 L2; p.44; L2; p.55; L13; p.55,56;  L18; p.7,8; L21; p.386 a 389",Cintia,07/01/2019
690,690-61,"61,2",Rua Barra do Tibagy,102,102,02/09/1915,28/09/1916,"Livro de Emplacamento  L1; 99; L2;p.39 L2; p.44; L2; p.55; L13; p.55,56;  L18; p.7,8; L21; p.386 a 389",Cintia,07/01/2019
690,690-61,"61,2",Rua Barra do Tibagy,46,46 tinta,02/08/1915,02/08/1915,"Livro de Emplacamento  L1; 99; L2;p.39 L2; p.44; L2; p.55; L13; p.55,56;  L18; p.7,8; L21; p.386 a 389",Cintia,07/01/2019
690,690-259,"258,2",Rua Barra do Tibagy,259,259,16/03/1937,,"Livro de Emplacamento  L1; 99; L2;p.39 L2; p.44; L2; p.55; L13; p.55,56;  L18; p.7,8; L21; p.386 a 389",Cintia,07/01/2019
690,690-259,"258,2",Rua Barra do Tibagy,41,41,03/09/1928,15/03/1937,"Livro de Emplacamento  L1; 99; L2;p.39 L2; p.44; L2; p.55; L13; p.55,56;  L18; p.7,8; L21; p.386 a 389",Cintia,07/01/2019
690,690-259,"258,2",Rua Barra do Tibagy,60,60,29/09/1916,03/08/1928,"Livro de Emplacamento  L1; 99; L2;p.39 L2; p.44; L2; p.55; L13; p.55,56;  L18; p.7,8; L21; p.386 a 389",Cintia,07/01/2019
690,690-259,"258,2",Rua Barra do Tibagy,74,74,02/09/1915,28/09/1916,"Livro de Emplacamento  L1; 99; L2;p.39 L2; p.44; L2; p.55; L13; p.55,56;  L18; p.7,8; L21; p.386 a 389",Cintia,07/01/2019
690,690-259,"258,2",Rua Barra do Tibagy,38,38,25/07/1908,02/08/1915,"Livro de Emplacamento  L1; 99; L2;p.39 L2; p.44; L2; p.55; L13; p.55,56;  L18; p.7,8; L21; p.386 a 389",Cintia,07/01/2019
690,690-679,"608,7",Rua Barra do Tibagy,679,679,16/03/1937,,"Livro de Emplacamento  L1; 99; L2;p.39 L2; p.44; L2; p.55; L13; p.55,56;  L18; p.7,8; L21; p.386 a 389",Cintia,07/01/2019
690,690-679,"608,7",Rua Barra do Tibagy,103,103,03/09/1928,15/03/1937,"Livro de Emplacamento  L1; 99; L2;p.39 L2; p.44; L2; p.55; L13; p.55,56;  L18; p.7,8; L21; p.386 a 389",Cintia,07/01/2019
690,690-679,"608,7",Rua Barra do Tibagy,36,36,29/09/1916,03/08/1928,"Livro de Emplacamento  L1; 99; L2;p.39 L2; p.44; L2; p.55; L13; p.55,56;  L18; p.7,8; L21; p.386 a 389",Cintia,07/01/2019
690,690-679,"608,7",Rua Barra do Tibagy,52,52,28/09/1616,28/09/1616,"Livro de Emplacamento  L1; 99; L2;p.39 L2; p.44; L2; p.55; L13; p.55,56;  L18; p.7,8; L21; p.386 a 389",Cintia,07/01/2019
690,690-845,"844,3",Rua Barra do Tibagy,845,845,16/03/1937,,"Livro de Emplacamento  L1; 99; L2;p.39 L2; p.44; L2; p.55; L13; p.55,56;  L18; p.7,8; L21; p.386 a 389",Cintia,07/01/2019
690,690-845,"844,3",Rua Barra do Tibagy,145,145,03/09/1928,15/03/1937,"Livro de Emplacamento  L1; 99; L2;p.39 L2; p.44; L2; p.55; L13; p.55,56;  L18; p.7,8; L21; p.386 a 389",Cintia,07/01/2019
690,690-845,"844,3",Rua Barra do Tibagy,6,6,02/09/1915,03/08/1928,"Livro de Emplacamento  L1; 99; L2;p.39 L2; p.44; L2; p.55; L13; p.55,56;  L18; p.7,8; L21; p.386 a 389",Cintia,07/01/2019
690,690-24,"25,4",Rua Barra do Tibagy,24,24,16/03/1937,,"Livro de Emplacamento  L1; 99; L2;p.39 L2; p.44; L2; p.55; L13; p.55,56;  L18; p.7,8; L21; p.386 a 389",Cintia,07/01/2019
690,690-24,"25,4",Rua Barra do Tibagy,6,6,03/09/1928,15/03/1937,"Livro de Emplacamento  L1; 99; L2;p.39 L2; p.44; L2; p.55; L13; p.55,56;  L18; p.7,8; L21; p.386 a 389",Cintia,07/01/2019
690,690-24,"25,4",Rua Barra do Tibagy,113,113,24/11/1921,03/08/1928,"Livro de Emplacamento  L1; 99; L2;p.39 L2; p.44; L2; p.55; L13; p.55,56;  L18; p.7,8; L21; p.386 a 389",Cintia,07/01/2019
690,690-24,"25,4",Rua Barra do Tibagy,75,75,29/09/1916,23/11/1921,"Livro de Emplacamento  L1; 99; L2;p.39 L2; p.44; L2; p.55; L13; p.55,56;  L18; p.7,8; L21; p.386 a 389",Cintia,07/01/2019
690,690-24,"25,4",Rua Barra do Tibagy,89,89,02/09/1915,28/09/1616,"Livro de Emplacamento  L1; 99; L2;p.39 L2; p.44; L2; p.55; L13; p.55,56;  L18; p.7,8; L21; p.386 a 389",Cintia,07/01/2019
690,690-256,"256,2",Rua Barra do Tibagy,256,256,16/03/1937,,"Livro de Emplacamento  L1; 99; L2;p.39 L2; p.44; L2; p.55; L13; p.55,56;  L18; p.7,8; L21; p.386 a 389",Cintia,07/01/2019
690,690-256,"256,2",Rua Barra do Tibagy,62,62,03/09/1928,15/03/1937,"Livro de Emplacamento  L1; 99; L2;p.39 L2; p.44; L2; p.55; L13; p.55,56;  L18; p.7,8; L21; p.386 a 389",Cintia,07/01/2019
690,690-256,"256,2",Rua Barra do Tibagy,63,63,24/11/1921,03/08/1928,"Livro de Emplacamento  L1; 99; L2;p.39 L2; p.44; L2; p.55; L13; p.55,56;  L18; p.7,8; L21; p.386 a 389",Cintia,07/01/2019
690,690-256,"256,2",Rua Barra do Tibagy,27,27,29/09/1916,23/11/1921,"Livro de Emplacamento  L1; 99; L2;p.39 L2; p.44; L2; p.55; L13; p.55,56;  L18; p.7,8; L21; p.386 a 389",Cintia,07/01/2019
690,690-256,"256,2",Rua Barra do Tibagy,41,41,25/07/1908,28/09/1616,"Livro de Emplacamento  L1; 99; L2;p.39 L2; p.44; L2; p.55; L13; p.55,56;  L18; p.7,8; L21; p.386 a 389",Cintia,07/01/2019
690,690-592,"591,3",Rua Barra do Tibagy,592,592,16/03/1937,,"Livro de Emplacamento  L1; 99; L2;p.39 L2; p.44; L2; p.55; L13; p.55,56;  L18; p.7,8; L21; p.386 a 389",Cintia,07/01/2019
690,690-592,"591,3",Rua Barra do Tibagy,104,104,03/09/1928,15/03/1937,"Livro de Emplacamento  L1; 99; L2;p.39 L2; p.44; L2; p.55; L13; p.55,56;  L18; p.7,8; L21; p.386 a 389",Cintia,07/01/2019
690,690-592,"591,3",Rua Barra do Tibagy,47,47,24/11/1921,03/08/1928,"Livro de Emplacamento  L1; 99; L2;p.39 L2; p.44; L2; p.55; L13; p.55,56;  L18; p.7,8; L21; p.386 a 389",Cintia,07/01/2019
690,690-592,"591,3",Rua Barra do Tibagy,15,15,29/09/1916,23/11/1921,"Livro de Emplacamento  L1; 99; L2;p.39 L2; p.44; L2; p.55; L13; p.55,56;  L18; p.7,8; L21; p.386 a 389",Cintia,07/01/2019
690,690-592,"591,3",Rua Barra do Tibagy,9,9,25/07/1908,28/09/1616,"Livro de Emplacamento  L1; 99; L2;p.39 L2; p.44; L2; p.55; L13; p.55,56;  L18; p.7,8; L21; p.386 a 389",Cintia,07/01/2019
690,690-852,"852,1",Rua Barra do Tibagy,852,852,16/03/1937,,"Livro de Emplacamento  L1; 99; L2;p.39 L2; p.44; L2; p.55; L13; p.55,56;  L18; p.7,8; L21; p.386 a 389",Cintia,07/01/2019
690,690-852,"852,1",Rua Barra do Tibagy,170,170,03/09/1928,15/03/1937,"Livro de Emplacamento  L1; 99; L2;p.39 L2; p.44; L2; p.55; L13; p.55,56;  L18; p.7,8; L21; p.386 a 389",Cintia,07/01/2019
690,690-852,"852,1",Rua Barra do Tibagy,5,5,29/09/1916,03/08/1928,"Livro de Emplacamento  L1; 99; L2;p.39 L2; p.44; L2; p.55; L13; p.55,56;  L18; p.7,8; L21; p.386 a 389",Cintia,07/01/2019
696,696-47,"46,3",Rua Tenente Penna,47,47,16/03/1937,,"Livros de Emplacamento L8, p. 98; L9, p. 1; L22,, p.51 a 54",Cintia,07/01/2019
696,696-47,"46,3",Rua Tenente Penna,82,82,22/07/1908,15/03/1937,"Livros de Emplacamento L8, p. 98; L9, p. 1; L22,, p.51 a 54",Cintia,07/01/2019
696,696-47,"46,3",Rua Tenente Penna,74,74,21/07/1908,21/07/1908,"Livros de Emplacamento L8, p. 98; L9, p. 1; L22,, p.51 a 54",Cintia,07/01/2019
696,696-201,"200,8",Rua Tenente Penna,201,201,16/03/1937,,"Livros de Emplacamento L8, p. 98; L9, p. 1; L22,, p.51 a 54",Cintia,07/01/2019
696,696-201,"200,8",Rua Tenente Penna,40,40,22/07/1908,15/03/1937,"Livros de Emplacamento L8, p. 98; L9, p. 1; L22,, p.51 a 54",Cintia,07/01/2019
696,696-201,"200,8",Rua Tenente Penna,30,30,21/07/1908,21/07/1908,"Livros de Emplacamento L8, p. 98; L9, p. 1; L22,, p.51 a 54",Cintia,07/01/2019
696,696-331,"331,9",Rua Tenente Penna,311,311,16/03/1937,,"Livros de Emplacamento L8, p. 98; L9, p. 1; L22,, p.51 a 54",Cintia,07/01/2019
696,696-331,"331,9",Rua Tenente Penna,18,18,28/01/1915,15/03/1937,"Livros de Emplacamento L8, p. 98; L9, p. 1; L22,, p.51 a 54",Cintia,07/01/2019
696,696-331,"331,9",Rua Tenente Penna,12,12,22/07/1908,27/01/1915,"Livros de Emplacamento L8, p. 98; L9, p. 1; L22,, p.51 a 54",Cintia,07/01/2019
696,696-331,"331,9",Rua Tenente Penna,4,4,21/07/1908,21/07/1908,"Livros de Emplacamento L8, p. 98; L9, p. 1; L22,, p.51 a 54",Cintia,07/01/2019
696,696-100,"99,5",Rua Tenente Penna,100,100,16/03/1937,,"Livros de Emplacamento L8, p. 98; L9, p. 1; L22,, p.51 a 54",Cintia,07/01/2019
696,696-100,"99,5",Rua Tenente Penna,73,73,18/01/1917,15/03/1937,"Livros de Emplacamento L8, p. 98; L9, p. 1; L22,, p.51 a 54",Cintia,07/01/2019
696,696-100,"99,5",Rua Tenente Penna,63,63,22/07/1908,17/01/1917,"Livros de Emplacamento L8, p. 98; L9, p. 1; L22,, p.51 a 54",Cintia,07/01/2019
696,696-244,"243,2",Rua Tenente Penna,244,244,16/03/1937,,"Livros de Emplacamento L8, p. 98; L9, p. 1; L22,, p.51 a 54",Cintia,07/01/2019
696,696-244,"243,2",Rua Tenente Penna,51,51,22/07/1908,15/03/1937,"Livros de Emplacamento L8, p. 98; L9, p. 1; L22,, p.51 a 54",Cintia,07/01/2019
696,696-244,"243,2",Rua Tenente Penna,39,39,21/07/1908,21/07/1908,"Livros de Emplacamento L8, p. 98; L9, p. 1; L22,, p.51 a 54",Cintia,07/01/2019
696,696-372,"371,1",Rua Tenente Penna,372,372,16/03/1937,,"Livros de Emplacamento L8, p. 98; L9, p. 1; L22,, p.51 a 54",Cintia,07/01/2019
696,696-372,"371,1",Rua Tenente Penna,7,7,22/07/1908,15/03/1937,"Livros de Emplacamento L8, p. 98; L9, p. 1; L22,, p.51 a 54",Cintia,07/01/2019
696,696-372,"371,1",Rua Tenente Penna,"1,1",1A,21/07/1908,21/07/1908,"Livros de Emplacamento L8, p. 98; L9, p. 1; L22,, p.51 a 54",Cintia,07/01/2019
689,689-29,"29,3",Rua Solon,29,29,17/03/1937,,"Livros de Emplacamento L8, p. 98; L9, p. 1; L22,, p.51 a 54",Cintia,07/01/2019
689,689-29,"29,3",Rua Solon,134,134,23/07/1908,16/03/1937,"Livros de Emplacamento L8, p. 98; L9, p. 1; L22,, p.51 a 54",Cintia,07/01/2019
689,689-357,"357,1",Rua Solon,357,357,17/03/1937,,"Livros de Emplacamento L8, p. 98; L9, p. 1; L22,, p.51 a 54",Cintia,07/01/2019
689,689-357,"357,1",Rua Solon,70,70,23/06/1908,16/03/1937,"Livros de Emplacamento L8, p. 98; L9, p. 1; L22,, p.51 a 54",Cintia,07/01/2019
689,689-553,"553,1",Rua Solon,553,553,17/03/1937,,"Livros de Emplacamento L8, p. 98; L9, p. 1; L22,, p.51 a 54",Cintia,07/01/2019
689,689-553,"553,1",Rua Solon,20,20,23/06/1908,16/03/1937,"Livros de Emplacamento L8, p. 98; L9, p. 1; L22,, p.51 a 54",Cintia,07/01/2019
689,689-687,"686,1",Rua Solon,687,687,17/03/1937,,"Livros de Emplacamento L8, p. 98; L9, p. 1; L22,, p.51 a 54",Cintia,07/01/2019
689,689-687,"686,1",Rua Solon,4,4,23/06/1908,16/03/1937,"Livros de Emplacamento L8, p. 98; L9, p. 1; L22,, p.51 a 54",Cintia,07/01/2019
689,689-10,"11,1",Rua Solon,10,10,17/03/1937,,"Livros de Emplacamento L8, p. 98; L9, p. 1; L22,, p.51 a 54",Cintia,07/01/2019
689,689-10,"11,1",Rua Solon,211,211,16/06/1914,16/03/1937,"Livros de Emplacamento L8, p. 98; L9, p. 1; L22,, p.51 a 54",Cintia,07/01/2019
689,689-10,"11,1",Rua Solon,155,155,23/06/1908,15/06/1914,"Livros de Emplacamento L8, p. 98; L9, p. 1; L22,, p.51 a 54",Cintia,07/01/2019
689,689-10,"11,1",Rua Solon,149,149,22/06/1908,22/06/1908,"Livros de Emplacamento L8, p. 98; L9, p. 1; L22,, p.51 a 54",Cintia,07/01/2019
689,689-400,"399,9",Rua Solon,400,400,17/03/1937,,"Livros de Emplacamento L8, p. 98; L9, p. 1; L22,, p.51 a 54",Cintia,07/01/2019
689,689-400,"399,9",Rua Solon,101,101,16/06/1914,16/03/1937,"Livros de Emplacamento L8, p. 98; L9, p. 1; L22,, p.51 a 54",Cintia,07/01/2019
689,689-400,"399,9",Rua Solon,53,53,23/06/1908,15/06/1914,"Livros de Emplacamento L8, p. 98; L9, p. 1; L22,, p.51 a 54",Cintia,07/01/2019
689,689-580,"579,9",Rua Solon,580,580,17/03/1937,,"Livros de Emplacamento L8, p. 98; L9, p. 1; L22,, p.51 a 54",Cintia,07/01/2019
689,689-580,"579,9",Rua Solon,49,49,16/06/1914,16/03/1937,"Livros de Emplacamento L8, p. 98; L9, p. 1; L22,, p.51 a 54",Cintia,07/01/2019
689,689-580,"579,9",Rua Solon,17,17,23/06/1908,15/06/1914,"Livros de Emplacamento L8, p. 98; L9, p. 1; L22,, p.51 a 54",Cintia,07/01/2019
689,689-806,"806,2",Rua Solon,806,806,17/03/1937,,"Livros de Emplacamento L8, p. 98; L9, p. 1; L22,, p.51 a 54",Cintia,07/01/2019
689,689-806,"806,2",Rua Solon,3,3,16/06/1914,16/03/1937,"Livros de Emplacamento L8, p. 98; L9, p. 1; L22,, p.51 a 54",Cintia,07/01/2019
694,694-9,"9,9",Rua Tucuman,9,9,29/03/1937,,"Livro de Emplacamento L22, p.76",Cintia,07/01/2019
694,694-45,"46,2",Rua Tucuman,45,45,29/03/1937,,"Livro de Emplacamento L22, p.76",Cintia,07/01/2019
694,694-45,"46,2",Rua Tucuman,14,14,28/03/1937,28/03/1937,"Livro de Emplacamento L22, p.76",Cintia,07/01/2019
694,694-79,"79,5",Rua Tucuman,78,79,29/03/1937,,"Livro de Emplacamento L22, p.76",Cintia,07/01/2019
694,694-79,"79,5",Rua Tucuman,2,2,28/03/1937,28/03/1937,"Livro de Emplacamento L22, p.76",Cintia,07/01/2019
694,694-8,"9,3",Rua Tucuman,8,8,29/03/1937,,"Livro de Emplacamento L22, p.76",Cintia,07/01/2019
694,694-38,"37,8",Rua Tucuman,38,38,29/03/1937,,"Livro de Emplacamento L22, p.76",Cintia,07/01/2019
694,694-38,"37,8",Rua Tucuman,13,13,28/03/1937,28/03/1937,"Livro de Emplacamento L22, p.76",Cintia,07/01/2019
694,694-80,"79,7",Rua Tucuman,80,80,29/03/1937,,"Livro de Emplacamento L22, p.76",Cintia,07/01/2019
694,694-80,"79,7",Rua Tucuman,1,1,28/03/1937,28/03/1937,"Livro de Emplacamento L22, p.76",Cintia,07/01/2019
702,702-39,38.60,rua visconde de taway,39,39,20/05/1937,,"Livros de Emplacamento 28/09/1928 L14; 115; 20/05/1937 L22; 156, 157",Luanna,01/07/2019
515,515-47,46.3,Alameda Glette,47,47,25/09/1935,,"Livro de Emplacamento, n.20, p.46; n.4, p.83; n.4, p.74",Cintia,17/10/2018
515,515-47,46.3,Alameda Glette,1,1,02/05/1908,24/09/1935,"Livro de Emplacamento, n.20, p.46; n.4, p.83; n.4, p.74",Cintia,17/10/2018
515,515-639,639.4,Alameda Glette,639,639,25/09/1935,,"Livro de Emplacamento, n.20, p.46; n.4, p.83; n.4, p.74",Cintia,17/10/2018
515,515-639,639.4,Alameda Glette,43,43,02/05/1908,24/09/1935,"Livro de Emplacamento, n.20, p.46; n.4, p.83; n.4, p.74",Cintia,17/10/2018
515,515-639,639.4,Alameda Glette,49,49,01/05/1908,01/05/1908,"Livro de Emplacamento, n.20, p.46; n.4, p.83; n.4, p.74",Cintia,17/10/2018
515,515-222,222.4,Alameda Glette,222,222,25/09/1935,,"Livro de Emplacamento, n.20, p.46; n.4, p.83; n.4, p.74",Cintia,17/10/2018
515,515-222,222.4,Alameda Glette,8,8,02/05/1908,24/09/1935,"Livro de Emplacamento, n.20, p.46; n.4, p.83; n.4, p.74",Cintia,17/10/2018
515,515-222,222.4,Alameda Glette,10,10,01/05/1908,01/05/1908,"Livro de Emplacamento, n.20, p.46; n.4, p.83; n.4, p.74",Cintia,17/10/2018
515,515-710,710,Alameda Glette,710,710,25/09/1935,,"Livro de Emplacamento, n.20, p.46; n.4, p.83; n.4, p.74",Cintia,17/10/2018
515,515-710,710,Alameda Glette,34,34,02/05/1908,24/09/1935,"Livro de Emplacamento, n.20, p.46; n.4, p.83; n.4, p.74",Cintia,17/10/2018
715,715-101,"101,7",Rua do Bosque,101,101,18/09/1941,,"Livros de Emplacamento L2, p.30; L13, p.59 e 60; L15, p.67 e 68; L28, p.298 a 302",Cintia,29/06/2019
715,715-101,"101,7",Rua do Bosque,15,15,23/03/1928,17/09/1941,"Livros de Emplacamento L2, p.30; L13, p.59 e 60; L15, p.67 e 68; L28, p.298 a 302",Cintia,29/06/2019
715,715-199,"199,2",Rua do Bosque,199,199,18/09/1941,,"Livros de Emplacamento L2, p.30; L13, p.59 e 60; L15, p.67 e 68; L28, p.298 a 302",Cintia,29/06/2019
715,715-199,"199,2",Rua do Bosque,19,19,23/03/1928,17/09/1941,"Livros de Emplacamento L2, p.30; L13, p.59 e 60; L15, p.67 e 68; L28, p.298 a 302",Cintia,29/06/2019
715,715-199,"199,2",Rua do Bosque,41,41,27/04/1912,22/03/1928,"Livros de Emplacamento L2, p.30; L13, p.59 e 60; L15, p.67 e 68; L28, p.298 a 302",Cintia,29/06/2019
715,715-405,"404,5",Rua do Bosque,405,405,18/09/1941,,"Livros de Emplacamento L2, p.30; L13, p.59 e 60; L15, p.67 e 68; L28, p.298 a 302",Cintia,29/06/2019
