,id_street,number,original_n,source,author,date,cord,first_day,first_month,first_year,last_day,last_month,last_year
2234,84,1.0,1,"Livro de emplacamento 20, p. 94",Vitoria Martins,10/09/2018,(-46.6464630755542 -23.5420028259021),10.0,8.0,1935.0,10.0,9.0,1934.0
2235,84,1.1,1a,"Livro de emplacamento 15, p. 46",Vitoria Martins,10/09/2018,(-46.6464630755542 -23.5420028259021),20.0,5.0,1929.0,10.0,9.0,1934.0
2236,86,33.0,33,"Livro de emplacamento 20, p. 92",Vitoria Martins,10/09/2018,(-46.6454169018581 -23.5421109433381),10.0,9.0,1935.0,,,
2237,86,1.0,1,"Livro de emplacamento 20, p. 92",Vitoria Martins,10/09/2018,(-46.6454169018581 -23.5421109433381),10.0,8.0,1935.0,10.0,9.0,1934.0
2238,86,303.0,303,"Livro de emplacamento 20, p. 92",Vitoria Martins,10/09/2018,(-46.6454896259343 -23.5445327764155),10.0,9.0,1935.0,,,
2239,86,37.0,37,"Livro de emplacamento 20, p. 92",Vitoria Martins,10/09/2018,(-46.6454896259343 -23.5445327764155),10.0,8.0,1935.0,10.0,9.0,1934.0
2240,86,441.0,441,"Livro de emplacamento 20, p. 92",Vitoria Martins,10/09/2018,(-46.6455367174161 -23.5457702493911),10.0,9.0,1935.0,,,
2241,86,383.0,383,"Livro de emplacamento 20, p. 92",Vitoria Martins,10/09/2018,(-46.6455145608334 -23.5452502518982),10.0,9.0,1935.0,,,
2242,86,49.0,49,"Livro de emplacamento 20, p. 92",Vitoria Martins,10/09/2018,(-46.6455145608334 -23.5452502518982),10.0,8.0,1935.0,10.0,9.0,1934.0
2243,86,10.0,10,"Livro de emplacamento 20, p. 92",Vitoria Martins,10/09/2018,(-46.6454112026891 -23.5419046232295),10.0,9.0,1935.0,,,
2244,86,2.0,2,"Livro de emplacamento 20, p. 93",Vitoria Martins,10/09/2018,(-46.6454112026891 -23.5419046232295),10.0,8.0,1935.0,10.0,9.0,1934.0
2245,86,304.0,304,"Livro de emplacamento 20, p. 93",Vitoria Martins,10/09/2018,(-46.6454899500881 -23.5445417444203),10.0,9.0,1935.0,,,
2246,86,58.0,58,"Livro de emplacamento 20, p. 93",Vitoria Martins,10/09/2018,(-46.6454899500881 -23.5445417444203),10.0,8.0,1935.0,10.0,9.0,1934.0
2247,86,442.0,442,"Livro de emplacamento 20, p. 93",Vitoria Martins,10/09/2018,(-46.6455370862038 -23.5457792156713),10.0,9.0,1935.0,,,
2248,86,76.0,76,"Livro de emplacamento 20, p. 93",Vitoria Martins,10/09/2018,(-46.6455370862038 -23.5457792156713),10.0,8.0,1935.0,10.0,9.0,1934.0
2249,86,40.0,40,"Livro de emplacamento 20, p. 185",Vitoria Martins,11/10/2018,(-46.6454187602827 -23.5421782216344),14.0,11.0,1935.0,,,
2250,87,2.0,2,"Livro de emplacamento 20, p. 185",Vitoria Martins,11/10/2018,(-46.6491744823434 -23.5477082736095),22.0,4.0,1911.0,14.0,11.0,1934.0
2251,87,216.0,216,"Livro de emplacamento 20, p. 185",Vitoria Martins,11/10/2018,(-46.6504744625282 -23.5466820067244),14.0,11.0,1935.0,,,
2252,87,42.0,42,"Livro de emplacamento 20, p. 185",Vitoria Martins,11/10/2018,(-46.6504744625282 -23.5466820067244),13.0,11.0,1935.0,14.0,11.0,1934.0
2253,87,422.0,422,Livro de emplacamento 20 p. 185,Vitoria Martins,11/10/2018,(-46.6519746128104 -23.5454616614709),14.0,11.0,1935.0,,,
2254,87,90.0,90,"Livro de emplacamento 20, p. 185",Vitoria Martins,11/10/2018,(-46.6519746128104 -23.5454616614709),8.0,10.0,1908.0,14.0,11.0,1934.0
2255,87,43.0,43,"Livro de emplacamento 20, p. 184",Vitoria Martins,11/10/2018,(-46.6491957899565 -23.5476911969516),14.0,11.0,1935.0,,,
2256,87,1.0,1,"Livro de emplacamento 20, p. 184",Vitoria Martins,11/10/2018,(-46.6491957899565 -23.5476911969516),9.0,10.0,1908.0,14.0,11.0,1934.0
2257,87,213.0,213,"Livro de emplacamento 20, p. 184",Vitoria Martins,11/10/2018,(-46.6504522690379 -23.5466994819848),14.0,11.0,1935.0,,,
2258,87,47.1,47A,"Livro de emplacamento 20, p. 184",Vitoria Martins,11/10/2018,(-46.6504522690379 -23.5466994819848),9.0,10.0,1908.0,14.0,11.0,1934.0
2259,87,403.0,403,"Livro de emplacamento 20, p. 184",Vitoria Martins,11/10/2018,(-46.6518423775014 -23.5455721377672),14.0,11.0,1935.0,,,
2260,87,79.0,79,"Livro de emplacamento 20, p. 184",Vitoria Martins,11/10/2018,(-46.6518423775014 -23.5455721377672),9.0,10.0,1908.0,14.0,11.0,1934.0
2261,87,63.0,63,"Livro de emplacamento 20, p. 184",Vitoria Martins,11/10/2018,(-46.6518423775014 -23.5455721377672),9.0,9.0,1908.0,14.0,11.0,1934.0
2262,88,29.0,29,"Livro de emplacamento 20, p. 140",Vitoria Martins,11/10/2018,(-46.64895451894 -23.5475907526105),30.0,10.0,1935.0,,,
2263,88,1.0,1,"Livro de emplacamento 20, p. 140",Vitoria Martins,11/10/2018,(-46.64895451894 -23.5475907526105),25.0,1.0,1909.0,30.0,10.0,1934.0
2264,88,379.0,379,"Livro de emplacamento 20, p. 140",Vitoria Martins,11/10/2018,(-46.6488604039691 -23.5444484797071),30.0,10.0,1935.0,,,
2265,88,33.0,33,"Livro de emplacamento 20, p. 140",Vitoria Martins,11/10/2018,(-46.6488604039691 -23.5444484797071),25.0,1.0,1909.0,30.0,10.0,1934.0
2266,88,112.0,112,"Livro de emplacamento 20, p. 141",Vitoria Martins,11/10/2018,(-46.6489297764665 -23.5468429156333),30.0,10.0,1935.0,,,
2267,88,4.0,4,"Livro de emplacamento 3, p. 10",Vitoria Martins,11/10/2018,(-46.6489297764665 -23.5468429156333),6.0,5.0,1911.0,30.0,10.0,1934.0
2268,88,6.0,6,"Livro de emplacamento 2, p. 93; Livro de emplacamento 6, p. 10",Vitoria Martins,11/10/2018,(-46.6489297764665 -23.5468429156333),25.0,1.0,1909.0,30.0,10.0,1934.0
2269,88,390.0,390,"Livro de emplacamento 20, p. 141",Vitoria Martins,11/10/2018,(-46.6488574435985 -23.5443579088789),30.0,10.0,1935.0,,,
2270,88,20.1,20A,"Livro de emplacamento 20, p. 141",Vitoria Martins,11/10/2018,(-46.6488574435985 -23.5443579088789),19.0,9.0,1930.0,30.0,10.0,1934.0
2271,88,630.0,630,"Livro de emplacamento 20, p. 141",Vitoria Martins,11/10/2018,(-46.6488009395276 -23.5421550845557),30.0,10.0,1935.0,,,
2272,88,80.0,80,"Livro de emplacamento 20, p. 141",Vitoria Martins,11/10/2018,(-46.6488009395276 -23.5421550845557),19.0,9.0,1930.0,30.0,10.0,1934.0
2273,88,76.0,76,"Livro de emplacamento 3, p. 29",Vitoria Martins,11/10/2018,(-46.6488009395276 -23.5421550845557),6.0,5.0,1911.0,30.0,10.0,1934.0
2274,102,28.0,28,"Livro de emplacamento 20, p. 289",Vitoria Martins,11/10/2018,(-46.6474513401826 -23.5487639424173),1.0,10.0,1936.0,,,
2275,102,2.0,2,"Livro de emplacamento 20, p. 289",Vitoria Martins,11/10/2018,(-46.6474513401826 -23.5487639424173),1.0,9.0,1936.0,1.0,10.0,1935.0
2276,102,96.0,96,"Livro de emplacamento 20, p. 289",Vitoria Martins,11/10/2018,(-46.6480832143968 -23.5489756949067),1.0,10.0,1936.0,,,
2277,102,22.0,22,"Livro de emplacamento 20, p. 289",Vitoria Martins,11/10/2018,(-46.6480832143968 -23.5489756949067),1.0,9.0,1936.0,1.0,10.0,1935.0
2278,102,42.0,42,"Livro de emplacamento 20, p. 289",Vitoria Martins,11/10/2018,(-46.6475791866394 -23.5488067860796),1.0,10.0,1936.0,,,
2279,102,1.0,1,"Livro de emplacamento 20, p. 289",Vitoria Martins,11/10/2018,(-46.6475791866394 -23.5488067860796),1.0,9.0,1936.0,1.0,10.0,1935.0
2280,102,11.0,11,"Livro de emplacamento 20, p. 289",Vitoria Martins,11/10/2018,(-46.6481862273691 -23.5490102164188),1.0,10.0,1936.0,,,
2281,102,107.0,107,"Livro de emplacamento 20, p. 289",Vitoria Martins,11/10/2018,(-46.6481862273691 -23.5490102164188),1.0,9.0,1936.0,1.0,10.0,1935.0
2282,104,40.0,40,"Livro de emplacamento 21, p. 15",Vitoria Martins,11/10/2018,(-46.6503613451748 -23.5488198189563),4.0,8.0,1936.0,,,
2283,104,2.0,2,"Livro de emplacamento 21, p. 15",Vitoria Martins,11/10/2018,(-46.6503613451748 -23.5488198189563),4.0,7.0,1936.0,4.0,8.0,1935.0
2284,104,190.0,190,"Livro de emplacamento 21, p. 15",Vitoria Martins,11/10/2018,(-46.6498772643514 -23.5501016733005),4.0,8.0,1936.0,,,
2285,104,21.0,21,"Livro de emplacamento 21, p. 14",Vitoria Martins,11/10/2018,(-46.6504155776038 -23.5486737926876),4.0,8.0,1936.0,,,
2286,104,1.0,1,"Livro de emplacamento 21, p. 14",Vitoria Martins,11/10/2018,(-46.6504155776038 -23.5486737926876),4.0,7.0,1936.0,4.0,8.0,1935.0
2287,104,25.0,25,"Livro de emplacamento 21, p. 14",Vitoria Martins,11/10/2018,(-46.6492555970268 -23.5517766032877),4.0,7.0,1936.0,4.0,7.0,1936.0
2288,105,39.0,39,"Livro de emplacamento 20, p. 337",Vitoria Martins,11/10/2018,(-46.6521461741536 -23.5528127077726),19.0,2.0,1936.0,,,
2289,105,3.0,3,"Livro de emplacamento 20, p. 337",Vitoria Martins,11/10/2018,(-46.6521461741536 -23.5528127077726),18.0,2.0,1936.0,19.0,2.0,1935.0
2290,105,347.0,347,"Livro de emplacamento 20, p. 337",Vitoria Martins,11/10/2018,(-46.6534237054111 -23.5503023317799),19.0,2.0,1936.0,,,
2291,105,57.0,57,"Livro de emplacamento 20, p. 337",Vitoria Martins,11/10/2018,(-46.6534237054111 -23.5503023317799),18.0,2.0,1936.0,19.0,2.0,1935.0
2292,105,38.0,38,"Livro de emplacamento 20, p. 338",Vitoria Martins,11/10/2018,(-46.652141675888 -23.5528217135599),19.0,2.0,1936.0,,,
2293,105,2.1,2A,"Livro de emplacamento 20, p. 338",Vitoria Martins,11/10/2018,(-46.652141675888 -23.5528217135599),18.0,2.0,1936.0,19.0,2.0,1935.0
2294,105,206.0,206,"Livro de emplacamento 20, p. 338",Vitoria Martins,11/10/2018,(-46.652820299918 -23.5514310030728),19.0,2.0,1936.0,,,
2295,105,26.1,26A,"Livro de emplacamento 20, p. 338",Vitoria Martins,11/10/2018,(-46.652820299918 -23.5514310030728),18.0,2.0,1936.0,19.0,2.0,1935.0
2296,106,15.0,15,"Livro de emplacamento 20, p. 208",Vitoria Martins,11/10/2018,(-46.6523676517761 -23.5489462730594),27.0,11.0,1935.0,,,
2297,106,1.0,1,"Livro de emplacamento 20, p. 208; Livro de emplacamento 7, p. 94",Vitoria Martins,11/10/2018,(-46.6523676517761 -23.5489462730594),9.0,2.0,1908.0,27.0,11.0,1934.0
2298,106,527.0,527,"Livro de emplacamento 20, p. 208",Vitoria Martins,11/10/2018,(-46.6559450978546 -23.5460556092574),27.0,11.0,1935.0,,,
2299,106,83.0,83,"Livro de emplacamento 20, p. 208; Livro de emplacamento 15, p.111",Vitoria Martins,11/10/2018,(-46.6559450978546 -23.5460556092574),23.0,4.0,1929.0,27.0,11.0,1934.0
2300,106,42.0,42,"Livro de emplacamento 20, p. 209",Vitoria Martins,11/10/2018,(-46.6524942376307 -23.5487430333421),27.0,11.0,1935.0,,,
2301,106,2.0,2,"Livro de emplacamento 20, p. 209; Livro de emplacamento 15, p. 111",Vitoria Martins,11/10/2018,(-46.6524942376307 -23.5487430333421),23.0,4.0,1929.0,27.0,11.0,1934.0
2302,106,498.0,498,"Livro de emplacamento 20, p. 209",Vitoria Martins,11/10/2018,(-46.6556990439297 -23.5461611089847),27.0,11.0,1935.0,,,
2303,106,60.1,60A,"Livro de emplacamento 20, p. 209",Vitoria Martins,11/10/2018,(-46.6556938456074 -23.5461633378522),26.0,11.0,1935.0,27.0,11.0,1934.0
2304,105,132.0,132,"Livro de emplacamento 20, p.166",Vitoria Martins,11/10/2018,(-46.6525182946061 -23.5520371488926),11.0,9.0,1935.0,,,
2305,108,2.0,2,"Livro de emplacamento 20, p.166",Vitoria Martins,11/10/2018,(-46.6540397508292 -23.5457520105677),11.0,8.0,1935.0,11.0,9.0,1934.0
2306,108,266.0,266,"Livro de emplacamento 20, p. 166",Vitoria Martins,11/10/2018,(-46.6552326012715 -23.5452404961289),11.0,9.0,1935.0,,,
2307,108,14.0,14,"Livro de emplacamento 20, p. 166",Vitoria Martins,11/10/2018,(-46.6552326012715 -23.5452404961289),11.0,8.0,1935.0,11.0,9.0,1934.0
2308,108,89.0,89,"Livro de emplacamento 20,p. 165",Vitoria Martins,11/10/2018,(-46.6536495246622 -23.5459193461461),11.0,9.0,1935.0,,,
2309,108,1.0,1,"Livro de emplacamento 20,p. 165; Livro de emplacamento 6, p.88",Vitoria Martins,11/10/2018,(-46.6536495246622 -23.5459193461461),5.0,4.0,1908.0,11.0,9.0,1934.0
2310,108,341.0,341,"Livro de emplacamento 20,p. 165",Vitoria Martins,11/10/2018,(-46.6558835694682 -23.5449613499594),11.0,9.0,1935.0,,,
2311,108,23.0,23,"Livro de emplacamento 20,p. 165; Livro de emplacamento 6, p.88",Vitoria Martins,11/10/2018,(-46.6558835694682 -23.5449613499594),5.0,4.0,1908.0,11.0,9.0,1934.0
2312,110,9.0,9,"Livro de emplacamento 20, p. 328",Vitoria Martins,11/10/2018,(-46.6422428056463 -23.5526016357007),23.0,1.0,1936.0,,,
2313,110,1.0,1,"Livro de emplacamento 20, p. 328; Livro de emplacamento 8, p. 88",Vitoria Martins,11/10/2018,(-46.6422428056463 -23.5526016357007),17.0,6.0,1908.0,23.0,1.0,1935.0
2314,110,313.0,313,"Livro de emplacamento 20, p. 328",Vitoria Martins,11/10/2018,(-46.6451935489553 -23.5528527601216),23.0,1.0,1936.0,,,
2315,110,45.2,45B,"Livro de emplacamento 20, p. 328",Vitoria Martins,11/10/2018,(-46.6451935489553 -23.5528527601216),22.0,1.0,1936.0,23.0,1.0,1935.0
2316,110,16.0,16,"Livro de emplacamento 20, p. 329",Vitoria Martins,11/10/2018,(-46.6423139999525 -23.5526076044585),23.0,1.0,1936.0,,,
2317,110,2.0,2,"Livro de emplacamento 20, p. 329; Livro de emplacamento 8, p. 88",Vitoria Martins,11/10/2018,(-46.6423139999525 -23.5526076044585),17.0,6.0,1908.0,23.0,1.0,1935.0
2318,110,292.0,292,"Livro de emplacamento 20, p. 329",Vitoria Martins,11/10/2018,(-46.6450007894044 -23.5528329013669),23.0,1.0,1936.0,,,
2319,110,66.0,66,"Livro de emplacamento 20, p. 329",Vitoria Martins,11/10/2018,(-46.6450007894044 -23.5528329013669),22.0,1.0,1936.0,23.0,1.0,1935.0
2320,112,8.0,8,"Livro de emplacamento 24, p. 200",Vitoria Martins,11/10/2018,(-46.6438082769373 -23.5553266411158),19.0,1.0,1938.0,,,
2321,112,2.0,2,"Livro de emplacamento 24, p. 200; Livro de emplacamento 6, p. 122",Vitoria Martins,11/10/2018,(-46.6438082769373 -23.5553266411158),16.0,6.0,1908.0,19.0,1.0,1937.0
2322,112,280.0,280,"Livro de emplacamento 24, p. 200",Vitoria Martins,11/10/2018,(-46.6435231251807 -23.5577574825024),19.0,1.0,1938.0,,,
2323,112,62.1,62B,"Livro de emplacamento 24, p. 200; Livro de emplacamento 6, p. 192",Vitoria Martins,11/10/2018,(-46.6435231251807 -23.5577574825024),24.0,5.0,1928.0,19.0,1.0,1937.0
2324,112,35.0,35,"Livro de emplacamento 24, p. 201",Vitoria Martins,11/10/2018,(-46.6437800341241 -23.5555700717447),19.0,1.0,1938.0,,,
2325,112,1.0,1,"Livro de emplacamento 24, p. 201; Livro de emplacamento 6, p. 192",Vitoria Martins,11/10/2018,(-46.6437800341241 -23.5555700717447),17.0,11.0,1921.0,19.0,1.0,1937.0
2326,112,289.0,289,"Livro de emplacamento 24, p. 201",Vitoria Martins,11/10/2018,(-46.6435145271389 -23.5578351049273),19.0,1.0,1938.0,,,
2327,112,57.0,57,"Livro de emplacamento 24, p. 201",Vitoria Martins,11/10/2018,(-46.6435145271389 -23.5578351049273),18.0,1.0,1938.0,19.0,1.0,1937.0
2328,112,53.0,53,"Livro de emplacamento 12, p. 195; Livro de emplacamento 24, p. 201",Vitoria Martins,11/10/2018,(-46.6435145271389 -23.5578351049273),24.0,5.0,1928.0,19.0,1.0,1937.0
2329,112,47.0,47,"Livro de emplacamento 6, p. 122; Livro de emplacamento 12, p. 195",Vitoria Martins,11/10/2018,(-46.6435145271389 -23.5578351049273),26.0,8.0,1911.0,19.0,1.0,1937.0
2330,168,37.0,37,"Livro de emplacamento 20, p. 71; Livro de emplacamento 4, p. 30",Vitoria Martins,13/10/2018,(-46.6482054371712 -23.5290067018495),26.0,9.0,1935.0,,,
2331,168,1.0,1,"Livro de emplacamento 20, p. 71",Vitoria Martins,13/10/2018,(-46.6482054371712 -23.5290067018495),20.0,8.0,1925.0,26.0,9.0,1934.0
2332,168,24.0,24,"Livro de emplacamento 20, p. 71",Vitoria Martins,13/10/2018,(-46.6481026252336 -23.5289426163393),26.0,9.0,1935.0,,,
2333,168,2.0,2,"Livro de emplacamento 20, p. 71",Vitoria Martins,13/10/2018,(-46.6481026252336 -23.5289426163393),25.0,9.0,1935.0,26.0,9.0,1934.0
2334,171,41.0,41,"Livro de emplacamento 20, p. 225",Vitoria Martins,13/10/2018,(-46.6530921336322 -23.5333009238257),13.0,12.0,1935.0,,,
2335,171,1.0,1,"Livro de emplacamento 20, p. 225; Livro de emplacamento 1, p. 4",Vitoria Martins,13/10/2018,(-46.6530921336322 -23.5333009238257),4.0,10.0,1908.0,13.0,12.0,1934.0
2336,171,30.0,30,"Livro de emplacamento 20, p. 228",Vitoria Martins,13/10/2018,(-46.6544162168674 -23.537378347972),12.0,12.0,1935.0,12.0,12.0,1935.0
2337,171,1008.0,1008,"Livro de emplacamento 20, p. 228",Vitoria Martins,13/10/2018,(-46.6557305423885 -23.5416188413513),13.0,12.0,1935.0,,,
2338,171,78.0,78,"Livro de emplacamento 20, p. 228",Vitoria Martins,13/10/2018,(-46.6557305423885 -23.5416188413513),12.0,12.0,1935.0,13.0,12.0,1934.0
2339,172,9.0,9,"Livro de emplacamento 20, p. 394",Vitoria Martins,13/10/2018,(-46.6527922467197 -23.5339670702605),3.0,1.0,1936.0,,,
2340,172,1.0,1,"Livro de emplacamento 20, p. 394; Livro de emplacamento 2, p. 4",Vitoria Martins,13/10/2018,(-46.6527922467197 -23.5339670702605),20.0,4.0,1908.0,3.0,1.0,1935.0
2341,172,427.0,427,"Livro de emplacamento 20, p. 394",Vitoria Martins,13/10/2018,(-46.6559670442309 -23.5316629257531),3.0,1.0,1936.0,,,
2342,172,83.0,83,"Livro de emplacamento 20, p. 394; 15,p 161",Vitoria Martins,13/10/2018,(-46.6559670442309 -23.5316629257531),14.0,8.0,1929.0,3.0,1.0,1935.0
2343,172,99.1,99A,"Livro de emplacamento 15, p 161",Vitoria Martins,13/10/2018,(-46.6559670442309 -23.5316629257531),13.0,8.0,1929.0,3.0,1.0,1935.0
2344,172,22.0,22,"Livro de emplacamento 20, p. 396",Vitoria Martins,13/10/2018,(-46.6529146686546 -23.5339089599906),3.0,1.0,1936.0,,,
2345,172,2.0,2,"Livro de emplacamento 20, p. 396; Livro de emplacamento 2. p. 4",Vitoria Martins,13/10/2018,(-46.6529146686546 -23.5339089599906),20.0,4.0,1908.0,30.0,2.0,1936.0
2346,172,422.0,422,"Livro de emplacamento 20, p. 396",Vitoria Martins,13/10/2018,(-46.6559265037802 -23.5316996108183),3.0,1.0,1936.0,,,
2347,172,88.0,88,"Livro de emplacamento 20, p. 396; Livro de emplacamento 15, p. 160",Vitoria Martins,13/10/2018,(-46.6559265037802 -23.5316996108183),14.0,8.0,1929.0,3.0,1.0,1935.0
2348,172,90.0,90,"Livro de emplacameto 15, p. 160",Vitoria Martins,13/10/2018,(-46.6559265037802 -23.5316996108183),13.0,8.0,1929.0,3.0,1.0,1935.0
2349,173,20.0,20,"Livro de emplacamento 20, p. 29",Vitoria Martins,13/10/2018,(-46.6442105566337 -23.529228675759),16.0,9.0,1935.0,,,
2350,173,2.0,2,"Livro de emplacamento 20, p. 29",Vitoria Martins,13/10/2018,(-46.6442105566337 -23.529228675759),15.0,9.0,1935.0,16.0,9.0,1934.0
2351,173,35.0,35,"Livro de emplacamento 20, p. 28",Vitoria Martins,13/10/2018,(-46.6443200882861 -23.5292997836962),16.0,9.0,1935.0,,,
2352,173,3.0,3,"Livro de emplacamento 20, p. 28; Livro de emplacamento 8, p. 27",Vitoria Martins,13/10/2018,(-46.6443200882861 -23.5292997836962),12.0,6.0,1908.0,16.0,9.0,1934.0
2353,173,119.0,119,"Livro de emplacamento 20, p. 28; Livro de emplacamento 8, p. 27",Vitoria Martins,13/10/2018,(-46.6515604449845 -23.5339045953068),12.0,6.0,1908.0,15.0,9.0,1935.0
2354,173,129.0,129,"Livro de emplacamento 8, p. 27",Vitoria Martins,13/10/2018,(-46.6515604449845 -23.5339045953068),12.0,5.0,1908.0,12.0,6.0,1907.0
2355,174,28.0,28,"Livro de emplacamento 20, p. 305",Vitoria Martins,13/10/2018,(-46.6506116730091 -23.5342823570131),15.0,1.0,1936.0,,,
2356,174,55.0,55,"Livro de emplacamento 20, p. 305",Vitoria Martins,13/10/2018,(-46.6506116730091 -23.5342823570131),14.0,1.0,1936.0,15.0,1.0,1935.0
2357,174,140.0,140,"Livro de emplacamento 20, p. 305",Vitoria Martins,13/10/2018,(-46.6515163726926 -23.5348416526727),15.0,1.0,1936.0,,,
2358,174,39.0,39,"Livro de emplacamento 20, p. 305; Livro de emplacamento 1, p. 76",Vitoria Martins,13/10/2018,(-46.6515163726926 -23.5348416526727),23.0,1.0,1911.0,15.0,1.0,1935.0
2359,174,53.0,53,"Livro de emplacamento 1, p. 76",Vitoria Martins,13/10/2018,(-46.6515163726926 -23.5348416526727),22.0,1.0,1911.0,15.0,1.0,1935.0
2360,174,290.0,290,"Livro de emplacamento 20, p. 305",Vitoria Martins,13/10/2018,(-46.6527110409269 -23.5356267537487),15.0,1.0,1936.0,,,
2361,174,1.0,1,"Livro de emplacamento 20, p. 305; Livro de emplacamento 1, p. 17",Vitoria Martins,13/10/2018,(-46.6527110409269 -23.5356267537487),5.0,11.0,1909.0,15.0,1.0,1935.0
2362,174,5.0,5,"Livro de emplacamento 20, p. 304",Vitoria Martins,13/10/2018,(-46.6504292738794 -23.5341695957914),15.0,1.0,1936.0,,,
2363,174,31.0,31,"Livro de emplacamento 20, p. 304",Vitoria Martins,13/10/2018,(-46.6506392355443 -23.5342993964866),15.0,1.0,1936.0,,,
2364,174,34.0,34,"Livro de emplacamento 20, p. 304",Vitoria Martins,13/10/2018,(-46.6506392355443 -23.5342993964866),30.0,12.0,1927.0,15.0,1.0,1935.0
2365,174,40.0,40,"Livro de emplacamento 11, p. 20",Vitoria Martins,13/10/2018,(-46.6506392355443 -23.5342993964866),29.0,12.0,1927.0,15.0,1.0,1935.0
2366,174,219.0,219,"Livro de emplacamento 20, p. 304",Vitoria Martins,13/10/2018,(-46.652155296722 -23.5352646198082),15.0,1.0,1936.0,,,
2367,174,12.0,12,"Livro de emplacamento 20, p. 304",Vitoria Martins,13/10/2018,(-46.652155296722 -23.5352646198082),30.0,12.0,1927.0,15.0,1.0,1935.0
2368,174,303.0,303,"Livro de emplacamento 20, p. 304",Vitoria Martins,13/10/2018,(-46.6528279926446 -23.5357021486868),15.0,1.0,1936.0,,,
2369,174,2.0,2,"Livro de emplacamento 20, p. 304; Livro de emplacamento 1, p.76",Vitoria Martins,13/10/2018,(-46.6528279926446 -23.5357021486868),23.0,1.0,1911.0,15.0,1.0,1935.0
2370,175,14.0,14,"Livro de emplacamento 27, p. 273",Vitoria Martins,13/10/2018,(-46.6532082395975 -23.5356325599876),29.0,8.0,1940.0,,,
2371,175,17.0,17,"Livro de emplacamento 27, p. 273; Livro de emplacamento 7, p. 128",Vitoria Martins,13/10/2018,(-46.6532082395975 -23.5356325599876),1.0,1.0,1911.0,29.0,8.0,1939.0
2372,175,13.0,13,"Livro de emplacamento 7, p. 128; Livro de emplacamento 7, p. 98",Vitoria Martins,13/10/2018,(-46.6532082395975 -23.5356325599876),5.0,8.0,1908.0,29.0,8.0,1939.0
2373,175,76.0,76,"Livro de emplacamento 27, p. 273",Vitoria Martins,13/10/2018,(-46.6530444311106 -23.5350851136181),29.0,8.0,1940.0,,,
2374,175,1.0,1,"Livro de emplacamento 27, p. 273; Livro de emplacamento 7, p. 128",Vitoria Martins,13/10/2018,(-46.6530444311106 -23.5350851136181),1.0,1.0,1911.0,29.0,8.0,1939.0
2375,175,29.0,29,"Livro de emplacamento 27, p. 273",Vitoria Martins,13/10/2018,(-46.6531673521711 -23.5354959146063),29.0,8.0,1940.0,,,
2376,175,26.0,26,"Livro de emplacamento 7, p. 188; Livro de emplacamento p. 273",Vitoria Martins,13/10/2018,(-46.6531673521711 -23.5354959146063),22.0,12.0,1922.0,29.0,8.0,1939.0
2377,175,32.0,32,"Livro de emplacamento 7 p. 188; Livro de emplacamento 7, p. 128",Vitoria Martins,13/10/2018,(-46.6531673521711 -23.5354959146063),5.0,8.0,1908.0,29.0,8.0,1939.0
2378,175,24.0,24,"Livro de emplacamento 7, p. 128",Vitoria Martins,13/10/2018,(-46.6531673521711 -23.5354959146063),1.0,1.0,1911.0,29.0,8.0,1939.0
2379,175,26.1,26A,"Livro de emplacamento 27, p. 273",Vitoria Martins,13/10/2018,(-46.6531673521711 -23.5354959146063),28.0,8.0,1940.0,29.0,8.0,1939.0
2380,175,75.0,75,"Livro de emplacamento 27, p. 273",Vitoria Martins,13/10/2018,(-46.6530509006401 -23.5351067347227),29.0,8.0,1940.0,,,
2381,175,16.0,16,"Livro de emplacamento 27, p. 273; Livro de emplacamento 7, p. 188",Vitoria Martins,13/10/2018,(-46.6530509006401 -23.5351067347227),22.0,12.0,1922.0,29.0,8.0,1939.0
2382,175,20.0,20,"Livro de emplacamento 7. p. 188; Livro de emplacamento 8, p. 188",Vitoria Martins,13/10/2018,(-46.6530509006401 -23.5351067347227),5.0,8.0,1908.0,29.0,8.0,1939.0
2383,175,18.1,18T,"Livro de emplacamento 7, p. 98; Livro de emplacamento 7, p. 188",Vitoria Martins,13/10/2018,(-46.6530509006401 -23.5351067347227),5.0,8.0,1908.0,29.0,8.0,1939.0
2384,175,16.0,16,"Livro de emplcamento 7, p. 128; Livro de emplacamento 7, p. 98",Vitoria Martins,13/10/2018,(-46.6529352254526 -23.5347201493718),5.0,8.0,1908.0,31.0,12.0,1910.0
2385,175,119.0,119,"Livro de emplacamento 27, p. 237",Vitoria Martins,13/10/2018,(-46.6529352254526 -23.5347201493718),29.0,8.0,1940.0,,,
2386,175,2.0,2,"Livro de emplacamento 27 p. 273; Livro de emplacamento 7, p. 188",Vitoria Martins,13/10/2018,(-46.6529352254526 -23.5347201493718),22.0,12.0,1922.0,5.0,8.0,1907.0
2387,175,8.0,8,"Livro de emplacamento 7, p. 188",Vitoria Martins,13/10/2018,(-46.6529352254526 -23.5347201493718),5.0,8.0,1908.0,5.0,8.0,1907.0
2388,175,6.0,6,"Livro de emplacamento 7, p. 98",Vitoria Martins,13/10/2018,(-46.6529352254526 -23.5347201493718),8.0,7.0,1908.0,5.0,8.0,1907.0
2389,176,21.0,21,"Livro de emplacamento 20, p. 75",Vitoria Martins,13/10/2018,(-46.6527099466498 -23.5293702921198),10.0,1.0,1935.0,,,
