id_street,number,original_n,source,author,date,coordinate,first_day,first_month,first_year,last_day,last_month,last_year
280,40.0,40,"Livro de Emplacamento. n,29. p,317",Cintia,8/10/2018,POINT(-46.61484096941224 -23.530005460068026),22.0,2.0,1927.0,24.0,6.0,1942.0
280,36.0,36,"Livro de Emplacamento. n,29. p,317",Cintia,8/10/2018,POINT(-46.61484096941224 -23.530005460068026),16.0,5.0,1917.0,21.0,2.0,1927.0
99,19.0,19,"Livro de Emplacamento. n,21. p,129",Cintia,8/10/2018,POINT(-46.64550455189999 -23.551752668641743),19.0,5.0,1936.0,,,
99,1.0,1,"Livro de Emplacamento. n,21. p,129",Cintia,8/10/2018,POINT(-46.64550455189999 -23.551752668641743),27.0,2.0,1909.0,18.0,5.0,1936.0
286,9.0,9,"Livro de Emplacamento. n,19. p,102. p,12. p,5",Cintia,8/10/2018,POINT(-46.61747810634655 -23.533984423908514),26.0,10.0,1933.0,,,
286,1.0,1,"Livro de Emplacamento. n,19. p,102. p,12. p,5",Cintia,8/10/2018,POINT(-46.61747810634655 -23.533984423908514),1.0,9.0,1927.0,25.0,10.0,1933.0
286,121.0,121,"Livro de Emplacamento. n,19. p,102. p,12. p,5",Cintia,8/10/2018,POINT(-46.616808098801016 -23.533187687594967),26.0,10.0,1933.0,,,
286,25.0,25,"Livro de Emplacamento. n,19. p,102. p,12. p,5",Cintia,8/10/2018,POINT(-46.616808098801016 -23.533187687594967),1.0,9.0,1927.0,25.0,10.0,1933.0
286,19.0,19,"Livro de Emplacamento. n,19. p,102. p,12. p,5",Cintia,8/10/2018,POINT(-46.616808098801016 -23.533187687594967),31.0,8.0,1927.0,31.0,8.0,1927.0
286,301.0,301,"Livro de Emplacamento. n,19. p,102. p,12. p,5",Cintia,8/10/2018,POINT(-46.61583218399566 -23.531853678518704),26.0,10.0,1933.0,,,
286,55.0,55,"Livro de Emplacamento. n,19. p,102. p,12. p,5",Cintia,8/10/2018,POINT(-46.61583218399566 -23.531853678518704),1.0,9.0,1927.0,25.0,10.0,1933.0
286,44.0,44,"Livro de Emplacamento. n,19. p,102. p,12. p,5",Cintia,8/10/2018,POINT(-46.61583218399566 -23.531853678518704),31.0,8.0,1927.0,31.0,8.0,1927.0
286,28.0,28,"Livro de Emplacamento. n,19. p,102. p,12. p,5",Cintia,8/10/2018,POINT(-46.61735988054911 -23.533851316846743),26.0,10.0,1933.0,,,
286,2.0,2,"Livro de Emplacamento. n,19. p,102. p,12. p,5",Cintia,8/10/2018,POINT(-46.61735988054911 -23.533851316846743),1.0,9.0,1927.0,25.0,10.0,1933.0
286,48.0,48,"Livro de Emplacamento. n,19. p,102. p,12. p,5",Cintia,8/10/2018,POINT(-46.617241528730894 -23.533710301436816),26.0,10.0,1933.0,,,
286,10.0,10,"Livro de Emplacamento. n,19. p,102. p,12. p,5",Cintia,8/10/2018,POINT(-46.617241528730894 -23.533710301436816),1.0,9.0,1927.0,25.0,10.0,1933.0
286,6.0,6,"Livro de Emplacamento. n,19. p,102. p,12. p,5",Cintia,8/10/2018,POINT(-46.617241528730894 -23.533710301436816),24.0,4.0,1917.0,31.0,8.0,1927.0
286,154.0,154,"Livro de Emplacamento. n,19. p,102. p,12. p,5",Cintia,8/10/2018,POINT(-46.61662270393898 -23.53294513705797),26.0,10.0,1933.0,,,
286,40.0,40,"Livro de Emplacamento. n,19. p,102. p,12. p,5",Cintia,8/10/2018,POINT(-46.61662270393898 -23.53294513705797),1.0,9.0,1927.0,25.0,10.0,1933.0
286,30.0,30,"Livro de Emplacamento. n,19. p,102. p,12. p,5",Cintia,8/10/2018,POINT(-46.61662270393898 -23.53294513705797),24.0,4.0,1917.0,31.0,8.0,1927.0
286,32.1,32A,"Livro de Emplacamento. n,19. p,102. p,12. p,5",Cintia,8/10/2018,POINT(-46.61662270393898 -23.53294513705797),23.0,4.0,1917.0,23.0,4.0,1917.0
286,272.0,272,"Livro de Emplacamento. n,19. p,102. p,12. p,5",Cintia,8/10/2018,POINT(-46.61597754107325 -23.53206021406622),26.0,10.0,1933.0,,,
286,80.0,80,"Livro de Emplacamento. n,19. p,102. p,12. p,5",Cintia,8/10/2018,POINT(-46.61597754107325 -23.53206021406622),1.0,9.0,1927.0,25.0,10.0,1933.0
286,62.0,62,"Livro de Emplacamento. n,19. p,102. p,12. p,5",Cintia,8/10/2018,POINT(-46.61597754107325 -23.53206021406622),24.0,4.0,1917.0,31.0,8.0,1927.0
286,300.0,300,"Livro de Emplacamento. n,19. p,102. p,12. p,5",Cintia,8/10/2018,POINT(-46.61583058666513 -23.531851408897303),26.0,10.0,1933.0,,,
286,88.1,88A,"Livro de Emplacamento. n,19. p,102. p,12. p,5",Cintia,8/10/2018,POINT(-46.61583058666513 -23.531851408897303),1.0,9.0,1927.0,25.0,10.0,1933.0
286,64.0,64 terreo,"Livro de Emplacamento. n,19. p,102. p,12. p,5",Cintia,8/10/2018,POINT(-46.61583058666513 -23.531851408897303),31.0,8.0,1927.0,31.0,8.0,1927.0
18,11.0,11,"Livro de Emplacamento. n,27. p,270",Cintia,8/10/2018,POINT(-46.63383505240942 -23.548083197026106),16.0,9.0,1940.0,,,
18,1.0,1,"Livro de Emplacamento. n,27. p,270",Cintia,8/10/2018,POINT(-46.63383505240942 -23.548083197026106),29.0,3.0,1909.0,15.0,9.0,1940.0
18,157.0,157,"Livro de Emplacamento. n,27. p,270",Cintia,8/10/2018,POINT(-46.6329146966422 -23.547092059627612),16.0,9.0,1940.0,,,
18,45.0,45,"Livro de Emplacamento. n,27. p,270",Cintia,8/10/2018,POINT(-46.6329146966422 -23.547092059627612),29.0,3.0,1909.0,15.0,9.0,1940.0
18,301.0,301,"Livro de Emplacamento. n,27. p,270",Cintia,8/10/2018,POINT(-46.63201310147389 -23.546095425085433),16.0,9.0,1940.0,,,
18,95.0,95,"Livro de Emplacamento. n,27. p,270",Cintia,8/10/2018,POINT(-46.63201310147389 -23.546095425085433),29.0,3.0,1909.0,15.0,9.0,1940.0
60,35.0,35,"Livro de Emplacamento. n,21. p,229",Cintia,8/10/2018,POINT(-46.6386211845573 -23.54981235055327),10.0,8.0,1936.0,,,
60,1.0,1,"Livro de Emplacamento. n,21. p,229",Cintia,8/10/2018,POINT(-46.6386211845573 -23.54981235055327),27.0,1.0,1912.0,9.0,8.0,1936.0
60,3.0,3,"Livro de Emplacamento. n,21. p,229",Cintia,8/10/2018,POINT(-46.6386211845573 -23.54981235055327),3.0,7.0,1908.0,26.0,1.0,1912.0
60,92.0,92,"Livro de Emplacamento. n,21. p,229",Cintia,8/10/2018,POINT(-46.638452462668454 -23.550297390151105),10.0,8.0,1936.0,,,
60,4.1,4A,"Livro de Emplacamento. n,21. p,229",Cintia,8/10/2018,POINT(-46.638452462668454 -23.550297390151105),3.0,7.0,1908.0,9.0,8.0,1936.0
60,254.0,254,"Livro de Emplacamento. n,21. p,229",Cintia,8/10/2018,POINT(-46.63797065473939 -23.551682485622383),10.0,8.0,1936.0,,,
60,50.0,50,"Livro de Emplacamento. n,21. p,229",Cintia,8/10/2018,POINT(-46.63797065473939 -23.551682485622383),3.0,7.0,1908.0,9.0,8.0,1936.0
60,44.0,44,"Livro de Emplacamento. n,21. p,229",Cintia,8/10/2018,POINT(-46.63797065473939 -23.551682485622383),2.0,8.0,1908.0,2.0,8.0,1908.0
60,494.0,494,"Livro de Emplacamento. n,21. p,229",Cintia,8/10/2018,POINT(-46.63729161099886 -23.55374442675935),10.0,8.0,1936.0,,,
60,96.0,96,"Livro de Emplacamento. n,21. p,229",Cintia,8/10/2018,POINT(-46.63729161099886 -23.55374442675935),27.0,1.0,1912.0,9.0,8.0,1936.0
60,112.0,112,"Livro de Emplacamento. n,21. p,229",Cintia,8/10/2018,POINT(-46.63729161099886 -23.55374442675935),26.0,1.0,1912.0,26.0,1.0,1912.0
60,306.0,306,"Livro de Emplacamento. n,21. p,229",Cintia,8/10/2018,POINT(-46.63781035681527 -23.552130171622753),10.0,8.0,1936.0,,,
60,66.0,66,"Livro de Emplacamento. n,21. p,229",Cintia,8/10/2018,POINT(-46.63781035681527 -23.552130171622753),3.0,7.0,1908.0,9.0,8.0,1936.0
60,60.0,60,"Livro de Emplacamento. n,21. p,229",Cintia,8/10/2018,POINT(-46.63781035681527 -23.552130171622753),2.0,8.0,1908.0,2.0,8.0,1908.0
72,31.0,31,"Livro de Emplacamento. n,21. p,225",Cintia,8/10/2018,POINT(-46.63953669680265 -23.547959008259802),6.0,9.0,1936.0,,,
72,1.0,1,"Livro de Emplacamento. n,21. p,225",Cintia,8/10/2018,POINT(-46.63953669680265 -23.547959008259802),27.0,9.0,1930.0,5.0,9.0,1936.0
72,149.0,149,"Livro de Emplacamento. n,21. p,225",Cintia,8/10/2018,POINT(-46.640608249428986 -23.54774227641775),6.0,9.0,1936.0,,,
72,25.0,25,"Livro de Emplacamento. n,21. p,225",Cintia,8/10/2018,POINT(-46.640608249428986 -23.54774227641775),27.0,9.0,1930.0,5.0,9.0,1936.0
72,45.1,45A,"Livro de Emplacamento. n,21. p,225",Cintia,8/10/2018,POINT(-46.640608249428986 -23.54774227641775),26.0,9.0,1930.0,26.0,9.0,1930.0
72,243.0,243,"Livro de Emplacamento. n,21. p,225",Cintia,8/10/2018,POINT(-46.64137318446747 -23.54783121115652),6.0,9.0,1936.0,,,
72,57.0,57,"Livro de Emplacamento. n,21. p,225",Cintia,8/10/2018,POINT(-46.64137318446747 -23.54783121115652),27.0,9.0,1930.0,5.0,9.0,1936.0
72,75.0,75,"Livro de Emplacamento. n,21. p,225",Cintia,8/10/2018,POINT(-46.64137318446747 -23.54783121115652),26.0,9.0,1930.0,26.0,9.0,1930.0
71,47.0,47,"Livro de Emplacamento. n,26. p,31",Cintia,8/10/2018,POINT(-46.640944548363386 -23.547695650661492),28.0,12.0,1938.0,,,
71,3.0,3,"Livro de Emplacamento. n,26. p,31",Cintia,8/10/2018,POINT(-46.640944548363386 -23.547695650661492),19.0,2.0,1909.0,27.0,12.0,1938.0
71,101.0,101,"Livro de Emplacamento. n,26. p,31",Cintia,8/10/2018,POINT(-46.640426449503046 -23.547596437334278),28.0,12.0,1938.0,,,
71,15.0,15,"Livro de Emplacamento. n,26. p,31",Cintia,8/10/2018,POINT(-46.640426449503046 -23.547596437334278),19.0,2.0,1909.0,27.0,12.0,1938.0
71,171.0,171,"Livro de Emplacamento. n,26. p,31",Cintia,8/10/2018,POINT(-46.639775532069415 -23.54746675723447),28.0,12.0,1938.0,,,
71,35.0,35,"Livro de Emplacamento. n,26. p,31",Cintia,8/10/2018,POINT(-46.639775532069415 -23.54746675723447),19.0,2.0,1909.0,27.0,12.0,1938.0
71,33.0,33,"Livro de Emplacamento. n,26. p,31",Cintia,8/10/2018,POINT(-46.639775532069415 -23.54746675723447),18.0,2.0,1909.0,18.0,2.0,1909.0
71,28.0,28,"Livro de Emplacamento. n,26. p,31",Cintia,8/10/2018,POINT(-46.64110081516507 -23.547725574968442),28.0,12.0,1938.0,,,
71,6.0,6,"Livro de Emplacamento. n,26. p,31",Cintia,8/10/2018,POINT(-46.64110081516507 -23.547725574968442),19.0,2.0,1909.0,27.0,12.0,1938.0
71,78.0,78,"Livro de Emplacamento. n,26. p,31",Cintia,8/10/2018,POINT(-46.64064968779116 -23.54763918634421),28.0,12.0,1938.0,,,
71,16.0,16,"Livro de Emplacamento. n,26. p,31",Cintia,8/10/2018,POINT(-46.64064968779116 -23.54763918634421),19.0,2.0,1909.0,27.0,12.0,1938.0
71,150.0,150,"Livro de Emplacamento. n,26. p,31",Cintia,8/10/2018,POINT(-46.639980864560684 -23.54751132224002),28.0,12.0,1938.0,,,
71,38.0,38,"Livro de Emplacamento. n,26. p,31",Cintia,8/10/2018,POINT(-46.639980864560684 -23.54751132224002),19.0,2.0,1909.0,27.0,12.0,1938.0
70,46.0,46,"Livro de Emplacamento. n,26. p,239",Cintia,8/10/2018,POINT(-46.6422447757388 -23.54463402029378),25.0,5.0,1939.0,,,
70,12.0,12,"Livro de Emplacamento. n,26. p,239",Cintia,8/10/2018,POINT(-46.6422447757388 -23.54463402029378),23.0,2.0,1909.0,24.0,5.0,1939.0
70,216.0,216,"Livro de Emplacamento. n,26. p,239",Cintia,8/10/2018,POINT(-46.64123420328623 -23.545858478739888),25.0,5.0,1939.0,,,
70,58.0,58,"Livro de Emplacamento. n,26. p,239",Cintia,8/10/2018,POINT(-46.64123420328623 -23.545858478739888),23.0,2.0,1909.0,24.0,5.0,1939.0
70,75.0,75,"Livro de Emplacamento. n,26. p,239",Cintia,8/10/2018,POINT(-46.642054317503884 -23.54482465762225),25.0,5.0,1939.0,,,
70,19.0,19,"Livro de Emplacamento. n,26. p,239",Cintia,8/10/2018,POINT(-46.642054317503884 -23.54482465762225),23.0,2.0,1909.0,24.0,5.0,1939.0
70,173.0,173,"Livro de Emplacamento. n,26. p,239",Cintia,8/10/2018,POINT(-46.64148535329791 -23.545525106618385),25.0,5.0,1939.0,,,
70,41.0,41,"Livro de Emplacamento. n,26. p,239",Cintia,8/10/2018,POINT(-46.64148535329791 -23.545525106618385),23.0,2.0,1909.0,24.0,5.0,1939.0
70,397.0,397,"Livro de Emplacamento. n,26. p,239",Cintia,8/10/2018,POINT(-46.64013881080143 -23.547108874697578),25.0,5.0,1939.0,,,
70,83.0,83,"Livro de Emplacamento. n,26. p,239",Cintia,8/10/2018,POINT(-46.64013881080143 -23.547108874697578),23.0,2.0,1909.0,24.0,5.0,1939.0
68,51.0,51,"Livro de Emplacamento. n,26. p,96",Cintia,8/10/2018,POINT(-46.640125554980884 -23.546525369130592),27.0,2.0,1939.0,,,
68,78.0,78,"Livro de Emplacamento. n,26. p,96",Cintia,8/10/2018,POINT(-46.640125554980884 -23.546525369130592),22.0,2.0,1908.0,26.0,2.0,1939.0
68,74.0,74,"Livro de Emplacamento. n,26. p,96",Cintia,8/10/2018,POINT(-46.640125554980884 -23.546525369130592),21.0,2.0,1908.0,21.0,2.0,1908.0
68,165.0,165,"Livro de Emplacamento. n,26. p,96",Cintia,8/10/2018,POINT(-46.6394596666264 -23.54570143510592),27.0,2.0,1939.0,,,
68,40.0,40,"Livro de Emplacamento. n,26. p,96",Cintia,8/10/2018,POINT(-46.6394596666264 -23.54570143510592),22.0,2.0,1908.0,26.0,2.0,1939.0
68,38.0,38,"Livro de Emplacamento. n,26. p,96",Cintia,8/10/2018,POINT(-46.6394596666264 -23.54570143510592),21.0,2.0,1908.0,21.0,2.0,1908.0
68,403.0,403,"Livro de Emplacamento. n,26. p,96",Cintia,8/10/2018,POINT(-46.6381415349358 -23.5439224691586),27.0,2.0,1939.0,,,
68,2.0,2,"Livro de Emplacamento. n,26. p,96",Cintia,8/10/2018,POINT(-46.6381415349358 -23.5439224691586),22.0,2.0,1908.0,26.0,2.0,1939.0
68,14.0,14,"Livro de Emplacamento. n,26. p,96",Cintia,8/10/2018,POINT(-46.64033944384783 -23.54679149173104),27.0,2.0,1939.0,,,
68,47.0,47,"Livro de Emplacamento. n,26. p,96",Cintia,8/10/2018,POINT(-46.64033944384783 -23.54679149173104),22.0,2.0,1922.0,26.0,2.0,1939.0
68,67.0,67,"Livro de Emplacamento. n,26. p,96",Cintia,8/10/2018,POINT(-46.64033944384783 -23.54679149173104),21.0,2.0,1922.0,21.0,2.0,1922.0
68,108.0,108,"Livro de Emplacamento. n,26. p,96",Cintia,8/10/2018,POINT(-46.63979056425084 -23.546108480603554),27.0,2.0,1939.0,,,
68,23.0,23,"Livro de Emplacamento. n,26. p,96",Cintia,8/10/2018,POINT(-46.63979056425084 -23.546108480603554),22.0,2.0,1922.0,26.0,2.0,1939.0
68,43.0,43,"Livro de Emplacamento. n,26. p,96",Cintia,8/10/2018,POINT(-46.63979056425084 -23.546108480603554),21.0,2.0,1922.0,21.0,2.0,1922.0
68,414.0,414,"Livro de Emplacamento. n,26. p,96",Cintia,8/10/2018,POINT(-46.63808908568416 -23.543848501467203),27.0,2.0,1939.0,,,
68,1.0,1,"Livro de Emplacamento. n,26. p,96",Cintia,8/10/2018,POINT(-46.63808908568416 -23.543848501467203),22.0,2.0,1922.0,26.0,2.0,1939.0
148,38.0,38,"Livro de Emplacamento. n,21. p,332",Cintia,8/10/2018,POINT(-46.61555985634618 -23.543765038286008),3.0,11.0,1936.0,,,
148,2.0,2,"Livro de Emplacamento. n,21. p,332",Cintia,8/10/2018,POINT(-46.61555985634618 -23.543765038286008),13.0,6.0,1908.0,2.0,11.0,1936.0
148,88.0,88,"Livro de Emplacamento. n,21. p,332",Cintia,8/10/2018,POINT(-46.61517375983791 -23.54351609491252),3.0,11.0,1936.0,,,
148,22.0,22,"Livro de Emplacamento. n,21. p,332",Cintia,8/10/2018,POINT(-46.61517375983791 -23.54351609491252),26.0,8.0,1930.0,2.0,11.0,1936.0
181,95.0,95,Livro de Emplacamento,Cintia,8/10/2018,POINT(-46.65082226607854 -23.534143753506886),7.0,2.0,1939.0,,,
181,182.0,182,Livro de Emplacamento,Cintia,8/10/2018,POINT(-46.65082226607854 -23.534143753506886),3.0,6.0,1929.0,6.0,2.0,1939.0
181,140.0,140,Livro de Emplacamento,Cintia,8/10/2018,POINT(-46.65082226607854 -23.534143753506886),2.0,6.0,1929.0,2.0,6.0,1929.0
181,44.0,44,Livro de Emplacamento,Cintia,8/10/2018,POINT(-46.651332614688855 -23.534101415441615),7.0,2.0,1939.0,,,
181,203.0,203,Livro de Emplacamento,Cintia,8/10/2018,POINT(-46.651332614688855 -23.534101415441615),3.0,6.0,1929.0,6.0,2.0,1939.0
337,29.0,29,"Livro de Emplacamento. n,21. p,189",Cintia,8/10/2018,POINT(-46.63048559694472 -23.53810487986415),23.0,7.0,1936.0,,,
337,1.0,1,"Livro de Emplacamento. n,21. p,189",Cintia,8/10/2018,POINT(-46.63048559694472 -23.53810487986415),23.0,5.0,1909.0,22.0,7.0,1936.0
337,113.0,113,"Livro de Emplacamento. n,21. p,189",Cintia,8/10/2018,POINT(-46.630198992452925 -23.53740820645549),23.0,7.0,1936.0,,,
337,17.0,17,"Livro de Emplacamento. n,21. p,189",Cintia,8/10/2018,POINT(-46.630198992452925 -23.53740820645549),21.0,8.0,1930.0,22.0,7.0,1936.0
337,19.0,19,"Livro de Emplacamento. n,21. p,189",Cintia,8/10/2018,POINT(-46.630198992452925 -23.53740820645549),23.0,5.0,1909.0,20.0,8.0,1930.0
337,147.0,147,"Livro de Emplacamento. n,21. p,189",Cintia,8/10/2018,POINT(-46.63008271753335 -23.537120333797347),23.0,7.0,1936.0,,,
337,27.0,27,"Livro de Emplacamento. n,21. p,189",Cintia,8/10/2018,POINT(-46.63008271753335 -23.537120333797347),21.0,8.0,1930.0,22.0,7.0,1936.0
337,33.0,33,"Livro de Emplacamento. n,21. p,189",Cintia,8/10/2018,POINT(-46.63008271753335 -23.537120333797347),20.0,8.0,1930.0,20.0,8.0,1930.0
337,36.0,36,"Livro de Emplacamento. n,21. p,189",Cintia,8/10/2018,POINT(-46.63046284416722 -23.53805840593944),23.0,7.0,1936.0,,,
337,2.0,2,"Livro de Emplacamento. n,21. p,189",Cintia,8/10/2018,POINT(-46.63046284416722 -23.53805840593944),23.0,5.0,1909.0,22.0,7.0,1936.0
337,162.0,162,"Livro de Emplacamento. n,21. p,189",Cintia,8/10/2018,POINT(-46.630030019835885 -23.536989865194972),23.0,7.0,1936.0,,,
337,34.0,34,"Livro de Emplacamento. n,21. p,189",Cintia,8/10/2018,POINT(-46.630030019835885 -23.536989865194972),21.0,8.0,1930.0,22.0,7.0,1936.0
337,14.0,14,"Livro de Emplacamento. n,21. p,189",Cintia,8/10/2018,POINT(-46.630030019835885 -23.536989865194972),20.0,8.0,1930.0,20.0,8.0,1930.0
338,39.0,39,"Livro de Emplacamento. n,21. p,191",Cintia,8/10/2018,POINT(-46.62913504864729 -23.537301484507058),23.0,7.0,1936.0,,,
338,1.0,1,"Livro de Emplacamento. n,21. p,191",Cintia,8/10/2018,POINT(-46.62913504864729 -23.537301484507058),2.0,6.0,1929.0,22.0,7.0,1936.0
338,145.0,145,"Livro de Emplacamento. n,21. p,191",Cintia,8/10/2018,POINT(-46.629515773565345 -23.538192650756674),23.0,7.0,1936.0,,,
338,23.0,23,"Livro de Emplacamento. n,21. p,191",Cintia,8/10/2018,POINT(-46.629515773565345 -23.538192650756674),2.0,6.0,1929.0,22.0,7.0,1936.0
338,159.0,159,"Livro de Emplacamento. n,21. p,191",Cintia,8/10/2018,POINT(-46.629563718642046 -23.538306494228756),23.0,7.0,1936.0,,,
338,29.0,29,"Livro de Emplacamento. n,21. p,191",Cintia,8/10/2018,POINT(-46.629563718642046 -23.538306494228756),2.0,6.0,1929.0,22.0,7.0,1936.0
338,50.0,50,"Livro de Emplacamento. n,21. p,191",Cintia,8/10/2018,POINT(-46.629180271958255 -23.53740065480615),23.0,7.0,1936.0,,,
338,2.0,2,"Livro de Emplacamento. n,21. p,191",Cintia,8/10/2018,POINT(-46.629180271958255 -23.53740065480615),2.0,6.0,1929.0,22.0,7.0,1936.0
338,16.0,16,"Livro de Emplacamento. n,21. p,191",Cintia,8/10/2018,POINT(-46.629180271958255 -23.53740065480615),1.0,6.0,1929.0,1.0,6.0,1929.0
338,112.0,112,"Livro de Emplacamento. n,21. p,191",Cintia,8/10/2018,POINT(-46.62940296162017 -23.537924783763547),23.0,7.0,1936.0,,,
338,16.0,16,"Livro de Emplacamento. n,21. p,191",Cintia,8/10/2018,POINT(-46.62940296162017 -23.537924783763547),2.0,6.0,1929.0,22.0,7.0,1936.0
338,26.0,26,"Livro de Emplacamento. n,21. p,191",Cintia,8/10/2018,POINT(-46.62940296162017 -23.537924783763547),1.0,6.0,1929.0,1.0,6.0,1929.0
338,180.0,180,"Livro de Emplacamento. n,21. p,191",Cintia,8/10/2018,POINT(-46.62964268700367 -23.538494001123947),23.0,7.0,1936.0,,,
338,38.0,38,"Livro de Emplacamento. n,21. p,191",Cintia,8/10/2018,POINT(-46.62964268700367 -23.538494001123947),2.0,6.0,1929.0,22.0,7.0,1936.0
338,46.0,46,"Livro de Emplacamento. n,21. p,191",Cintia,8/10/2018,POINT(-46.62964268700367 -23.538494001123947),1.0,6.0,1929.0,1.0,6.0,1929.0
362,106.0,106,"Livro de Emplacamento. n,24. p,147",Cintia,8/10/2018,POINT(-46.62982597277151 -23.542690271520524),20.0,12.0,1937.0,,,
362,12.0,12,"Livro de Emplacamento. n,24. p,147",Cintia,8/10/2018,POINT(-46.62982597277151 -23.542690271520524),19.0,12.0,1937.0,19.0,12.0,1937.0
362,150.0,150,"Livro de Emplacamento. n,24. p,147",Cintia,8/10/2018,POINT(-46.6294027894578 -23.54269388723988),20.0,12.0,1937.0,,,
362,142.0,142,"Livro de Emplacamento. n,24. p,147",Cintia,8/10/2018,POINT(-46.6294027894578 -23.54269388723988),19.0,12.0,1937.0,19.0,12.0,1937.0
362,25.0,25,"Livro de Emplacamento. n,24. p,147",Cintia,8/10/2018,POINT(-46.63061889786513 -23.542637265831477),20.0,12.0,1937.0,,,
362,17.0,17,"Livro de Emplacamento. n,24. p,147",Cintia,8/10/2018,POINT(-46.63061889786513 -23.542637265831477),19.0,12.0,1937.0,19.0,12.0,1937.0
363,26.0,26,"Livro de Emplacamento. n,17. p,9A",Cintia,8/10/2018,POINT(-46.62757772707327 -23.54249962577028),15.0,4.0,1936.0,,,
363,4.0,4,"Livro de Emplacamento. n,17. p,9A",Cintia,8/10/2018,POINT(-46.62757772707327 -23.54249962577028),19.0,1.0,1909.0,14.0,4.0,1936.0
363,92.0,92,"Livro de Emplacamento. n,17. p,9A",Cintia,8/10/2018,POINT(-46.627583754488846 -23.541911442436056),15.0,4.0,1936.0,,,
363,26.0,26,"Livro de Emplacamento. n,17. p,9A",Cintia,8/10/2018,POINT(-46.627583754488846 -23.541911442436056),19.0,1.0,1909.0,14.0,4.0,1936.0
363,16.0,16,"Livro de Emplacamento. n,17. p,9A",Cintia,8/10/2018,POINT(-46.627583754488846 -23.541911442436056),18.0,1.0,1909.0,18.0,1.0,1909.0
363,152.0,152,"Livro de Emplacamento. n,17. p,9A",Cintia,8/10/2018,POINT(-46.62759707086496 -23.541375413570222),15.0,4.0,1936.0,,,
363,50.0,50,"Livro de Emplacamento. n,17. p,9A",Cintia,8/10/2018,POINT(-46.62759707086496 -23.541375413570222),19.0,1.0,1909.0,14.0,4.0,1936.0
363,40.0,40,"Livro de Emplacamento. n,17. p,9A",Cintia,8/10/2018,POINT(-46.62759707086496 -23.541375413570222),18.0,1.0,1909.0,18.0,1.0,1909.0
363,49.0,49,"Livro de Emplacamento. n,17. p,9A",Cintia,8/10/2018,POINT(-46.62757936497023 -23.54229519184883),15.0,4.0,1936.0,,,
363,7.0,7,"Livro de Emplacamento. n,17. p,9A",Cintia,8/10/2018,POINT(-46.62757936497023 -23.54229519184883),19.0,1.0,1909.0,14.0,4.0,1936.0
363,1.0,1,"Livro de Emplacamento. n,17. p,9A",Cintia,8/10/2018,POINT(-46.62757936497023 -23.54229519184883),18.0,1.0,1909.0,18.0,1.0,1909.0
363,101.0,101,"Livro de Emplacamento. n,17. p,9A",Cintia,8/10/2018,POINT(-46.627584718541996 -23.541827161022972),15.0,4.0,1936.0,,,
363,23.0,23,"Livro de Emplacamento. n,17. p,9A",Cintia,8/10/2018,POINT(-46.627584718541996 -23.541827161022972),14.0,10.0,1926.0,14.0,4.0,1936.0
363,21.0,21,"Livro de Emplacamento. n,17. p,9A",Cintia,8/10/2018,POINT(-46.627584718541996 -23.541827161022972),18.0,1.0,1909.0,13.0,10.0,1926.0
363,149.0,149,"Livro de Emplacamento. n,17. p,9A",Cintia,8/10/2018,POINT(-46.62759632324472 -23.541401406234158),15.0,4.0,1936.0,,,
363,39.0,39,"Livro de Emplacamento. n,17. p,9A",Cintia,8/10/2018,POINT(-46.62759632324472 -23.541401406234158),19.0,1.0,1909.0,14.0,4.0,1936.0
363,29.0,29,"Livro de Emplacamento. n,17. p,9A",Cintia,8/10/2018,POINT(-46.62759632324472 -23.541401406234158),18.0,1.0,1909.0,18.0,1.0,1909.0
367,6.0,6,"Livro de Emplacamento. n,21. p,54",Cintia,8/10/2018,POINT(-46.62185864479076 -23.541237975919834),20.0,4.0,1936.0,,,
367,2.0,2,"Livro de Emplacamento. n,21. p,54",Cintia,8/10/2018,POINT(-46.62185864479076 -23.541237975919834),4.0,4.0,1909.0,19.0,4.0,1936.0
367,108.0,108,"Livro de Emplacamento. n,21. p,54",Cintia,8/10/2018,POINT(-46.621043122517 -23.540718983819392),20.0,4.0,1936.0,,,
367,22.0,22,"Livro de Emplacamento. n,21. p,54",Cintia,8/10/2018,POINT(-46.621043122517 -23.540718983819392),26.0,7.0,1927.0,19.0,4.0,1936.0
367,34.0,34,"Livro de Emplacamento. n,21. p,54",Cintia,8/10/2018,POINT(-46.621043122517 -23.540718983819392),4.0,4.0,1909.0,25.0,7.0,1927.0
367,77.0,77,"Livro de Emplacamento. n,21. p,54",Cintia,8/10/2018,POINT(-46.62129002256877 -23.540881365812613),20.0,4.0,1936.0,,,
367,1.0,1,"Livro de Emplacamento. n,21. p,54",Cintia,8/10/2018,POINT(-46.62129002256877 -23.540881365812613),26.0,7.0,1927.0,19.0,4.0,1936.0
367,13.0,13,"Livro de Emplacamento. n,21. p,54",Cintia,8/10/2018,POINT(-46.62129002256877 -23.540881365812613),4.0,4.0,1909.0,25.0,7.0,1927.0
367,165.0,165,"Livro de Emplacamento. n,21. p,54",Cintia,8/10/2018,POINT(-46.6205875520989 -23.540419362851253),20.0,4.0,1936.0,,,
367,19.0,19,"Livro de Emplacamento. n,21. p,54",Cintia,8/10/2018,POINT(-46.6205875520989 -23.540419362851253),26.0,7.0,1927.0,19.0,4.0,1936.0
